date,reason
12/22/2010 19:09,1. UCO Bachelor's Degree
1/4/2011 16:12,teacher certification post baccalaureate or degree in elementary education
1/11/2011 9:49,teacher certification post baccalaureate or degree in elementary education
2/25/2011 9:04,1. UCO Bachelor's Degree
2/25/2011 9:05,second bachelors degree
2/28/2011 12:36,1. UCO Bachelor's Degree
3/1/2011 10:32,second bachelors degree
3/9/2011 11:20,01 Graphic Design
4/28/2008 13:47,"Non-degree seeking student, transfer course"
5/6/2008 15:02,12 Summer School Only
6/10/2008 7:55,01 UCO Bachelor's Degree
6/16/2008 8:52,Bachelor's Degree
10/7/2008 9:39,"01, 02, 10"
8/14/2009 13:01,I have been at a very small school for the past two years and have not been very happy and have finally decided to change it and I think that UCO would be a nice fit for me.
12/1/2009 9:52,Bachelor's Degree
1/11/2010 10:27,Has one of the best education program in the state.
4/23/2010 15:49,"01, 09"
5/17/2010 8:54,01 UCO Bachelor's Degree
1/5/2008 12:16,01- I have 7 hours left to complete my degree.
5/1/2008 15:53,I am wanting to take my last class to finish up my degree.
7/2/2008 7:07,second bachelors degree
7/23/2008 8:10,I would like to receive a degree in elementary education.
8/11/2008 9:40,Second Bachelor's Degree
11/24/2008 8:06,finish my last two courses so I can graduate
12/10/2008 8:18,01 UCO Bachelor's Degree
12/14/2008 19:47,"UCO Bachelor's Degree
Transfer from OSU"
12/18/2008 8:16,UCO Bachelor's Degree
1/5/2009 13:39,UCO Bachelor's Degree
1/6/2009 8:18,09 Personal Interest
3/9/2009 8:07,UCO Bachelor's Degree
3/12/2009 8:46,2 ( I want to major in B.S. in Medical Technology but couldn't find it under the list)
7/17/2009 8:33,taking classes to apply to the athletic training program
8/6/2009 8:17,01-UCO Bachelor's Degree
8/14/2009 13:01,graduate
10/14/2009 7:11,01 Bachelor's Degree
10/20/2009 8:55,12 Undecided or Non-Degree
10/27/2009 12:18,To work on obtaining my accociates degree
11/4/2009 9:23,02 Second Bachelor's Degree
11/11/2009 9:17,"02, 04"
12/2/2009 14:13,UCO Bachelors Degree
12/7/2009 8:01,Bachelor's Degree
12/14/2009 7:56,01 UCO Bachelor's Degree
12/30/2009 9:24,01-Bachelors
2/8/2010 12:21,02. Second Bachelor's Degree
3/22/2010 10:08,10 Transfer to Another College
4/23/2010 8:01,02 Second Bachelor's Degree
4/29/2010 9:44,taking one class
4/29/2010 9:48,01 Bachelor's Degree
5/6/2010 9:06,01 UCO Bachelor's Degree
5/17/2010 8:55,02 I need to take 21 PSY courses in order to be admitted to UCO's Graduate program.
6/21/2010 7:25,I need to take 5 classes before I can apply to the Accelerated RN program over at OU.
6/28/2010 7:20,Bachelors Degree
6/29/2010 11:01,UCO Bachelor's Degree
7/13/2010 7:23,02 Second Bachelor's Degree
7/14/2010 7:07,02 Second Bachelor's Degree
7/19/2010 7:26,Bachelor's Degree
7/22/2010 10:06,01 bachelors degree
7/26/2010 7:27,02 Secon Bachelor's
7/27/2010 7:17,undeclared
8/27/2010 11:28,University rof Central Oklahoma Bachelors
10/28/2010 8:16,01 UCO Bachelor's Degree
11/4/2010 16:18,02 Second Bachelor's Degree
11/4/2010 16:18,Bachelors Degree
12/14/2010 9:08,01 UCO Bachelors Degree
3/9/2011 11:20,02 Second Bachelor's Degree
3/9/2011 11:36,To take Summer core required classes while I am home.
3/15/2011 14:26,01 - retake a class to raise GPA (academic forgiveness)
7/31/2007 8:27,"01, 09"
3/3/2008 8:08,01-UCO Bachelor's Degree
4/23/2008 16:41,01 UCO Bachelor's Degree
11/28/2008 12:52,01 UCO Bachelor's Degree
12/17/2008 8:30,I received my associates from University of Phoenix and I am wanting to obtain my BA.
2/12/2009 9:19,10 Transfer to Another College
12/10/2009 10:24,09-Personal Interest
12/30/2009 11:37,I am rntering as a non seeking degree student right now.
1/12/2010 8:21,O1 Bachelor's Degree. I attended UCO from 2004-2006 and have approximately 46 hours. I am transferring credits in from Texas. I am applying so that I may attend UCO and receive my diploma.
3/10/2010 8:49,"01
04"
4/5/2010 11:46,09 I would like to get a second bachelors degree in Acturial Science.
4/6/2010 11:55,09. I would like to atten UCO this summer to achieve a summer course that will transfer over to the University of Oklahoma. I live in Edmond and it would be very nice to continue my education at this
4/9/2010 7:40,Bachelors Degree
4/12/2010 13:08,Bachelors Degree
4/19/2010 11:48,Bachelors Degree
4/22/2010 7:45,Bachelors Degree
4/26/2010 16:45,Bachelors Degree
7/26/2010 7:27,non-degree
8/19/2010 9:25,undergraduate
10/15/2007 8:09,University that fits my needs!!! A comendable school that is not too large to accomodate students.
11/15/2007 7:38,"01, Organizational Leadership (BS)"
12/14/2007 9:27,02 Bachelor's Degree
3/3/2008 8:08,UCO Bachelor's Degree
4/15/2008 11:54,01 UCO Bachelor's Degree
4/28/2008 13:47,To finish my elementary education degree. Was short of funds last fall and couldnt start. Ready now!
5/1/2008 15:53,"09 Personal Interest, possibly leading to a Second Bachelor's Degree"
6/12/2008 7:52,01 UCO Bachelor's Degree
7/11/2008 9:05,01 Bachelor's Degree
8/20/2008 8:18,01 UCO Bachelor's Degree
10/1/2008 8:30,1. UCO Bachelor's Degree
12/15/2008 8:43,01UCO Bachelor's Degree
2/2/2009 9:30,Bachelor's Degree
4/1/2009 11:54,02 or 12
5/12/2009 8:36,It's convenient and it offers what I need in a variety of formats.
5/15/2009 8:48,01 UCO Bachelor's Degree
6/1/2009 7:13,01 uco bachelor's degree.
6/17/2009 7:17,I would like to take some summer courses to further my education. I need these credits to my transcript for OSU.
7/1/2009 8:40,Prerequisites for Doctoral admissions
7/15/2009 12:16,09/12  Need to take a class to qualify for admittance into M.S. program
12/30/2009 9:24,01 uco bachelor's degree.
1/8/2010 9:14,None of the above
2/15/2010 11:04,01 UCO Bachelor's Degree
4/6/2010 11:56,Finish up my degree
4/22/2010 10:36,12. I am attending UCO in order to complete my Medical School pre-requisites. I already have a Bachelor's Degree it may be possible to obtain another Bachelor's degree if I have the courses needed.
5/18/2010 11:48,01 UCO Bachelors Degree
6/7/2010 9:18,01 UCO Bachelor's Degree
7/14/2010 7:08,Bachelor's Degree
7/26/2010 14:53,"2nd degree
02"
9/27/2010 8:08,I graduated from the UCO in 2005 with a finance degree and I want to go back to school for accounting degree. Student ID#00010608
10/28/2010 8:16,Degree 02 Second Bacherlor's
11/2/2010 7:42,Degree 02 Second Bacherlor's
11/4/2010 16:18,01 UCO Bachelor's Degree
11/4/2010 16:18,Personal Interest
11/4/2010 16:18,Degree 02 Second Bacherlor's
11/8/2010 14:03,Degree 02 Second Bacherlor's
12/27/2010 8:50,09 Personal Interest
12/27/2010 8:50,09 Personal Interest
1/4/2011 16:11,01. uco bachelor's degree
2/25/2011 9:05,Degree 02 Second Bacherlor's
3/1/2011 10:34,Degree 02 Second Bacherlor's
11/1/2007 7:31,01 UCO Bachelors Degree
12/12/2007 13:06,01 UCO Bachelor's Degree. I was a prior student at UCO. My last semester was Spring 2006. I am wanting to return to complete my Bachelor's degree.
11/22/2008 11:08,FINISH MY BACHLORS DEGREE
12/11/2008 8:18,Get 3 more hours to sit for CPA
2/25/2009 9:54,"I am applying for UCO admission so I can transfer a class from Auburn, WA to UCo in order to graduate with a General Studies Degree this Summer 2009."
5/13/2009 8:06,finish degree
9/9/2009 15:38,1 and 9
11/4/2009 9:24,I want to receive my bachelor's degree in humman resource management.
11/20/2009 13:23,Bachelors Degree
12/8/2009 9:50,01 UCO Bachelor's Degree
4/19/2010 11:47,"My reason for attending UCO this summer is to continue my education, by taking a chemistry course that will transfer over to my current University of Oklahoma location. 09 Personal Interest"
10/28/2010 8:17,to work on my bachelors in business
7/31/2007 8:27,01 UCO Bachelors Degree
7/31/2007 8:27,01. my uncle attend UCO before he went into the army and became a general and uco is a great school with a wounderful program. now he is on the alumni.
7/31/2007 8:28,job requirement
7/31/2007 14:42,Complete one course as requested by Career Tech
8/3/2007 9:06,"10- I want to attend UCO to get some GE's out of the way and save some money, and make sure i can make a good GPA before attending OSU."
8/6/2007 8:22,Bachelor's Degree 01
8/23/2007 8:42,01 UCO Bachelor's Degree
9/26/2007 8:28,UCO is close to my home and I have always grown up in Edmond and known that UCO is a school that offers a great education.
9/26/2007 8:28,I live in Edmond and I would like to get a teaching degree.
10/15/2007 8:08,Bachelor's Degree
10/29/2007 8:00,01 UCO Bachelor's Degree
11/1/2007 7:31,03 UCO certificate Nondegree
11/5/2007 8:50,01 UCO Bachelor's Degree
11/15/2007 7:38,09 I need one math class in order to recieve my diploma from OU. The math class as UCO (math 1555) does not have a pre-req. But at OU Math 1523 has a pre-req of 1503. This is the only class I need in
11/15/2007 7:38,01 UCO Bachelor's Degree
11/19/2007 8:41,01 UCO Bachelor's Degree
11/20/2007 10:32,Post baccalaureate studies in Accounting to get CPA
11/28/2007 10:22,01 UCO Bachelors Degree
11/28/2007 10:23,01 UCO Bachelors Degree
11/28/2007 10:29,01 UCO Bachelors Degree
11/28/2007 10:31,01 UCO Bachelors Degree
11/28/2007 10:32,01 UCO Bachelors Degree
12/5/2007 8:38,Undecided
12/18/2007 7:47,01 uco Bachelor's
12/18/2007 8:40,01 uco Bachelor's
1/9/2008 14:50,09 Personal Interest
1/12/2008 12:29,My boss asked me to enroll for professional development.
2/5/2008 7:04,01 UCO Bachelor's Degree/ 09 To finish school by Spring 08'
3/7/2008 7:55,CTE Endorsement/Certification requirements
4/15/2008 11:53,01 UCO Bachelor's Degree
4/30/2008 9:15,Nice school
5/27/2008 8:06,Undecided
6/16/2008 8:52,01 bachelors degree
6/16/2008 8:52,WILL ONLY TAKE ONE COURSE AT UCO
7/1/2008 7:25,12-Non Degree. I will be attending concurrently to enroll in ROTC classes.
8/4/2008 8:44,UCO Bachelor's Degree
8/5/2008 9:34,01 UCO Bachelor's Degree
9/15/2008 9:36,Raise GPA for eligibility for Master's program at UCO.
9/15/2008 10:45,UCO Bachelor's Degree
9/24/2008 8:28,01. uco bachelor's degree
10/13/2008 9:00,02 Second Bachelor's Degree
11/6/2008 8:35,to complete my biology degree/Transfer from another college
11/7/2008 7:51,01 UCO Bachelor's Degree
11/13/2008 8:47,12- Non-degree seeking.  (Have a bachelor's degree in Mass Communication from UCO- just need prerequistes to get into Master's of School Psychology program at UCO)
11/14/2008 9:30,I need 27 more hours of accounting courses for the CPA exam.
11/28/2008 12:52,01 UCO Bachelor's Degree
12/1/2008 8:49,01 UCO Bachelor's Degree
12/8/2008 11:05,UCO Bachelor's Degree
12/10/2008 8:55,01UCO Bachelor's Degree
12/19/2008 17:27,01 UCO Bachelor's Degree
1/5/2009 10:01,A place where my uncle had got his education and was recommended.
1/8/2009 7:56,uco bachelor`s degree
1/22/2009 14:29,UCO is a smaller school in a bigger city. I would be able to recieve a Teaching Degree by attending UCO.
1/23/2009 11:14,10 Transfer to Another College
2/5/2009 11:45,non-degree
2/5/2009 11:46,09- Personal interest
2/10/2009 13:08,"01
12"
3/6/2009 8:30,09.  I need three more classes before I can apply to Dental School.
3/16/2009 7:46,Close to home
4/1/2009 11:54,02 Second Bachelor's Degree
4/6/2009 8:02,01 bachelors degree
4/6/2009 8:02,02 Second Bachelor's Degree
4/9/2009 8:15,02 Second Bachelor's Degree
4/15/2009 15:28,I need to get started with the basics and build a solid GPA so I can move to University of Oklahoma to complete a Civil Engineering degree.
4/15/2009 15:28,I need to get started with the basics and build a solid GPA so I can move to University of Oklahoma to complete a Civil Engineering degree.
4/29/2009 8:07,non-degree
5/4/2009 7:37,10 Transfer to Another College
5/4/2009 7:38,"To better my situation as a single mother who is taking care and has sole custody of 3 daughters.
I want a degree for the fact that I will make more money as opposed to me not having one."
5/5/2009 8:13,i want to complete my pre-optometry degree here because it is a good program and it's corresponded with north eatern college of optometry requirements.
5/11/2009 8:32,Bachelor's Degree
5/12/2009 8:33,01 UCO Bachelor's Degree
6/4/2009 6:42,UCO Bachelor's Degree
6/8/2009 7:15,Transfer to Another College
6/8/2009 7:15,09 Personal Interest
6/29/2009 7:26,UCO Bachelor's Degree. I applied for graduation in December but did not finish.
7/15/2009 12:15,Second Bachelor's Degree
7/21/2009 8:37,01 UCO Bachelor's Degree
8/10/2009 16:37,To obtain courses needed to apply to Physician Assistant program.
8/14/2009 13:01,I am trying to improve grades in classes I have taken elsewhere.
9/1/2009 9:09,UCO Bachelor's Degree
9/10/2009 8:02,02  second bachelors degree/Nutrition
9/15/2009 9:19,01 UCO Bachelor's Degree
9/30/2009 10:37,01 UCO Bachelor's Degree
10/9/2009 13:20,02 Second Bachelor's Degree
10/13/2009 16:21,02/seeking second bachelor's degree
10/14/2009 7:12,"Earn 1st bachelors degree. I worked on it here
in the past, ran out of funding. I am trying to
finish using new W.I.A. grant through workforce."
10/26/2009 12:00,01 UCO Bachelor's Degree
10/27/2009 16:25,09 personal intrest
11/3/2009 8:21,01.  I am wanting to attend UCO in order to get my Bachelor's Degree.
11/4/2009 9:23,09 Personal Interest
11/6/2009 14:32,01 UCO Bachelor's Degree
11/9/2009 15:30,to learn about the human anatomy and yoga.
11/11/2009 9:06,"UCO bachelor's degree
Transfer from OU"
11/16/2009 9:52,02 Second Bachelor's Degree
11/18/2009 7:42,01; 09
11/18/2009 7:42,I'm plan on finishing my funeral service degree..
4/27/2010 8:55,01. uco bachelor's degree
11/30/2009 10:57,12 - pre-requisites for medical school
11/30/2009 10:57,12 - pre-requisites for medical school
12/2/2009 14:12,01 UCO Bachelor's Degree
12/2/2009 14:15,"10, special student"
12/7/2009 8:00,Great School
12/7/2009 8:00,Great School
12/7/2009 9:46,UCO Bachelor's Degree
12/16/2009 16:24,to be succesful
12/17/2009 12:45,01 Bachelor's Degree
12/30/2009 11:28,01 UCO Bachelor's Degree
12/30/2009 11:33,01 Bachelor's Degre
1/5/2010 10:17,to come to this school i really like hte school and i want to do my major here instead of rose state
1/11/2010 15:54,I am taking a single class for personal development
1/12/2010 7:57,To obtain my BSN
1/26/2010 10:09,UCO Bachelor's Degree
1/26/2010 10:11,02 Second Bachelor's Degree
1/26/2010 10:11,I understand that UCO has an outstanding computer science program.
2/4/2010 15:20,01 UCO Bachelor's Degree
2/8/2010 12:22,"I want to be an elementary school teacher, I have for about three years now, eversince I was a teachers assistant in high school for the kindergarten class at Kremlin-Hillsdale Elementary. I have alwa"
2/8/2010 13:02,I need to obtain Basic 15 hours- T&I courses - I have completed 9 hours and only need 6 more. -non degree
2/12/2010 9:59,01 UCO Bachelor's Degree
2/16/2010 8:27,01 UCO Bachelor's Degree
2/17/2010 9:06,01 UCO Bachelor's Degree
3/1/2010 7:52,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/3/2010 8:23,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/3/2010 8:28,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/4/2010 10:29,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/4/2010 10:31,01 uco Bachelor's
3/4/2010 10:32,non-degree
3/5/2010 8:11,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/5/2010 8:12,01 uco Bachelor's
3/8/2010 7:49,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/8/2010 7:51,01 uco Bachelor's
3/8/2010 7:51,01 UCO Bachelor's Degree
3/8/2010 7:51,non-degree
3/10/2010 8:48,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/10/2010 8:49,01 uco Bachelor's
3/11/2010 8:26,"Previous student enjoyed the clean campus, friendly faculity, enthusiastic student body and extra curricular activities."
3/11/2010 8:27,01 uco Bachelor's
3/22/2010 10:07,Pre-requisites for OU dental hygiene program
3/22/2010 15:13,"01, 04"
3/22/2010 15:13,"01, 04"
3/22/2010 15:14,"01, 04"
3/24/2010 14:51,"10 Transfer to another college, OUHSC for a bachelor's in Sonography"
3/26/2010 7:51,02 second bachalor's degree
3/30/2010 10:19,02 second bachalor's degree
4/1/2010 7:35,02 second bachalor's degree
4/5/2010 11:47,02 second bachalor's degree
4/6/2010 11:55,01 bachelors degree
4/6/2010 11:56,cpa requirements
4/6/2010 11:57,01. uco bachelor's degree
4/7/2010 13:33,Finish the Accounting requirement to become a Certified Public Accountant
4/8/2010 9:38,02 second bachalor's degree
4/9/2010 7:40,01 bachelors degree
4/9/2010 7:40,I have previousluy attended UCO and applied for graduation for may2009 but did not complete  last 2required courses in order to graduate. i only need one more 3000 level class to complete my bachelor'
4/9/2010 7:40,12..but I am just trying to take courses for the summer
4/9/2010 7:41,01. uco bachelor's degree
4/9/2010 8:31,02 second bachalor's degree
